name,Date,State,WindinStudy,BR,SH,LoadinStudy,912L,174L
Alt2,31-Jan,N-0,1831.672573,0,0,1856.69,-84.30815125,-11.21566868
Alt2,31-Jan,N-0,1885.870536,0,0,1833.64,-92.23301697,-11.86104488
Alt2,31-Jan,N-0,1919.699021,0,0,1837.67,-77.47989655,-6.192137241
Alt2,31-Jan,N-0,1903.135547,0,0,1844.28,-115.0325775,-8.594234467
Alt2,31-Jan,N-0,1827.836288,0,0,1854.88,-94.37921906,-2.951885462
Alt2,31-Jan,N-0,1790.01285,0,0,1844.71,-80.24462128,-3.638659477
Alt2,31-Jan,N-0,1768.757657,0,0,1836.78,-48.57217026,-2.837844133
Alt2,31-Jan,N-0,1646.006977,0,0,1856.6,-84.15943909,-27.71193314
Alt2,31-Jan,N-0,1608.628099,0,0,1900.91,-71.02629852,-27.03290176
Alt2,31-Jan,N-0,1678.592116,0,0,1893.1,-89.60542297,-33.68303299
Alt2,31-Jan,N-0,1855.552336,0,0,1902.56,-117.4388123,-26.55026245
Alt2,31-Jan,N-0,1791.819348,0,0,1903.73,-113.8919983,-40.42032242
Alt2,31-Jan,N-0,1602.131096,0,0,1898.31,-64.59341431,-24.03935623
Alt2,31-Jan,N-0,1663.170666,0,0,1896.12,-78.69377899,-29.66494751
Alt2,31-Jan,N-0,1649.661422,0,0,1901.85,-77.61711121,-28.79335785
Alt2,31-Jan,N-0,1527.559568,0,0,1904.68,-41.64627075,-15.60559845
Alt2,31-Jan,N-0,1420.279797,147.5185852,0,1900.75,-67.30742645,-17.5383873
Alt2,31-Jan,N-0,1434.566128,356.1741028,0,1912.35,-144.1526794,-31.56141281
Alt2,31-Jan,N-0,1280.846141,323.3805542,0,1937.84,-83.89614105,-10.58053017
Alt2,31-Jan,N-0,1200.557963,0,0,1930.85,49.23300934,18.22746849
Alt2,31-Jan,N-0,1158.726618,0,0,1928.58,59.64202499,18.91063881
Alt2,31-Jan,N-0,1152.929195,225.3317566,0,1913.29,-24.01528549,-1.663589597
Alt2,31-Jan,N-0,1141.267951,0,0,1902.72,56.3283577,17.48552895
Alt2,31-Jan,N-0,1199.155279,0,0,1872.32,34.23099899,6.442713261
Alt2,31-Jan,N-0,1212.174905,0,0,1841.86,20.78759956,0.546290755
Alt2,31-Jan,N-0,1126.07646,0,0,1818.73,42.50361252,7.35320425
Alt2,31-Jan,N-0,1036.747401,0,0,1809.2,67.73996735,13.05891895
Alt2,31-Jan,N-0,976.5451899,0,0,1810.02,86.02883911,17.43292618
Alt2,31-Jan,N-0,937.3264294,0,0,1820.79,101.791893,20.49348831
Alt2,31-Jan,N-0,835.0097127,0,0,1799.87,124.3302841,26.751194
Alt2,31-Jan,N-0,850.7907416,0,0,1780.41,117.2155075,22.7704277
Alt2,31-Jan,N-0,896.3239899,0,0,1816.83,112.801857,23.77370453
Alt2,31-Jan,N-0,1026.991175,51.75032425,0,1891.43,73.95037842,13.72810936
Alt2,31-Jan,N-0,1035.930416,225.7997437,0,1916.87,16.16806602,2.672450542
Alt2,31-Jan,N-0,1065.019449,75.38787842,0,1916.42,63.43688965,10.7394619
Alt2,31-Jan,N-0,1017.004083,75.26067352,0,1919.78,81.62502289,16.87195396
Alt2,31-Jan,N-0,982.5405488,155.5426636,0,1922.51,62.57934189,15.94917488
Alt2,31-Jan,N-0,1013.237878,220.7772369,0,1909.4,26.75425148,7.850163937
Alt2,31-Jan,N-0,1113.027929,111.3207474,0,1913.03,38.42273331,8.572636604
Alt2,31-Jan,N-0,1149.492055,97.24485779,0,1911.33,33.37979507,7.141704559
Alt2,31-Jan,N-0,1154.959002,80.74742889,0,1919.61,45.63926697,9.697390556
Alt2,31-Jan,N-0,1150.391585,332.1907043,0,1941.84,-34.96666336,-4.321146488
Alt2,31-Jan,N-0,1108.125233,380.7692261,380.7692261,1969.92,-106.0363388,-18.12992668
Alt2,31-Jan,N-0,1094.227173,380.7692261,380.292511,1963.91,-102.0866852,-17.51392746
Alt2,31-Jan,N-0,1117.114012,380.7692261,198.5292206,1951.67,-76.12432861,-13.29327393
Alt2,31-Jan,N-0,1150.257056,270.9785461,0,1935.69,-11.26739693,-1.921521902
Alt2,31-Jan,N-0,1176.126057,0,0,1908.9,67.89628601,12.08387089
Alt2,31-Jan,N-0,1235.423317,0,0,1877.61,47.6297493,7.575944901
Alt2,31-Jan,N-0,1326.736397,0,0,1853.31,9.973626137,-0.661937952
Alt2,31-Jan,N-0,1185.230445,0,0,1828.78,45.52821732,9.141822815
Alt2,31-Jan,N-0,1272.557172,0,0,1805.73,16.86582756,-0.017080041
Alt2,31-Jan,N-0,1440.250888,0,0,1797.86,-27.06231689,-11.46556282
Alt2,31-Jan,N-0,1490.402081,0,0,1811.95,-30.08521843,-10.86324024
Alt2,31-Jan,N-0,1526.736532,0,0,1817.11,-33.42454529,-10.11997318
Alt2,31-Jan,N-0,1479.789013,0,0,1823.62,23.15669441,-0.61174351
Alt2,31-Jan,N-0,1487.415911,0,0,1850.09,26.81863594,-1.44859314
Alt2,31-Jan,N-0,1520.598818,0,0,1896.04,-21.0818882,-13.35694981
Alt2,31-Jan,N-0,1477.508716,0,0,1909.3,-7.547692299,-9.679221153
Alt2,31-Jan,N-0,1572.467894,0,0,1914.92,-15.35293293,5.882516861
Alt2,31-Jan,N-0,1712.147905,0,0,1911.46,-49.62086487,-1.115004182
Alt2,31-Jan,N-0,1850.996123,0,0,1922.99,-83.25558472,-8.819122314
Alt2,31-Jan,N-0,2006.723338,0,0,1932.5,-113.242157,-12.46916389
Alt2,31-Jan,N-0,2162.088131,0,0,1927.52,-150.1425323,-20.75008011
Alt2,31-Jan,N-0,2259.782983,0,0,1904.18,-174.0959015,-28.76232147
Alt2,31-Jan,N-0,2295.212443,0,0,1907.85,-184.3141174,-31.87507629
Alt2,31-Jan,N-0,2268.641253,0,0,1933.95,-141.9833374,-27.30738068
Alt2,31-Jan,N-0,2254.99516,0,0,1974.51,-165.3298798,-33.23487473
Alt2,31-Jan,N-0,2231.222432,0,0,1960.1,-184.4441681,-36.89726257
Alt2,31-Jan,N-0,2294.7782,0,0,1951.95,-191.4328613,-36.10079956
Alt2,31-Jan,N-0,2332.403186,0,0,1933.53,-197.6831207,-36.58034515
Alt2,31-Jan,N-0,2302.84623,0,0,1918.03,-189.4728851,-31.95435333
Alt2,31-Jan,N-0,2253.997622,0,0,1892.28,-176.1592712,-25.54750824
Alt2,31-Jan,N-0,2249.901307,0,0,1863.09,-178.4064636,-24.64117622
Alt2,31-Jan,N-0,2274.73462,0,0,1842.38,-186.5578156,-25.99087524
Alt2,31-Jan,N-0,2258.59837,0,0,1828.95,-181.6050262,-23.90877151
Alt2,31-Jan,N-0,2262.253963,0,0,1821.84,-181.6958771,-22.60223579
Alt2,31-Jan,N-0,2274.06396,0,0,1821.98,-184.3825684,-23.4899826
Alt2,31-Jan,N-0,2253.238386,0,0,1812.27,-182.5466461,-24.35018349
Alt2,31-Jan,N-0,2215.513349,0,0,1818.4,-137.5471497,-17.08454514
Alt2,31-Jan,N-0,2138.751526,0,0,1845.17,-125.7844238,-20.03802681
Alt2,31-Jan,N-0,2028.309435,0,0,1883.5,-143.8097382,-26.46650124
Alt2,31-Jan,N-0,1756.146645,0,0,1898.56,-75.56274414,-10.38764095
Alt2,31-Jan,N-0,1609.570534,0,0,1902.13,-56.88937378,-18.68448639
Alt2,31-Jan,N-0,1484.319449,0,0,1900.22,-30.08861542,-11.98648548
Alt2,31-Jan,N-0,1209.533522,0,0,1900.91,48.85788345,14.47247028
Alt2,31-Jan,N-0,1019.539478,0,0,1905.4,94.92617035,26.02158546
Alt2,31-Jan,N-0,1026.729099,113.2097015,0,1904.71,60.51562119,22.88152885
Alt2,31-Jan,N-0,1066.6024,0,0,1913.19,94.55886841,27.67414665
Alt2,31-Jan,N-0,1020.562622,0,0,1930.27,111.1770172,36.03604889
Alt2,31-Jan,N-0,1032.454022,0,0,1957.46,114.6222763,35.15288544
Alt2,31-Jan,N-0,1047.541089,255.0550995,0,1982.53,28.85364532,18.32773781
Alt2,31-Jan,N-0,1051.560561,323.3805542,0,1958.91,-2.875230789,9.601264954
Alt2,31-Jan,N-0,1091.342986,109.2607498,0,1932.85,52.76284409,17.66663933
Alt2,31-Jan,N-0,1153.374842,356.1741028,0,1928.78,-63.0606842,-11.01123524
Alt2,31-Jan,N-0,1112.458511,356.0570068,0,1897.77,-62.21009445,-14.44616985
Alt2,31-Jan,N-0,967.5262604,313.9768066,0,1873.54,-14.80205441,-1.09992981
Alt2,31-Jan,N-0,912.2299402,329.2546387,0,1858.38,-11.26574612,-0.091173947
Alt2,31-Jan,N-0,837.4763851,356.1741028,0,1853.56,-5.413908005,6.591477871
Alt2,31-Jan,N-0,713.0757029,380.7692261,0,1842.6,18.7962532,16.01713943
Alt2,31-Jan,N-0,647.8012569,380.7692261,0,1838.17,37.36573029,23.61804581
Alt2,31-Jan,N-0,627.1159315,380.7692261,356.1741028,1834.43,-29.16942024,11.54067898
Alt2,31-Jan,N-0,780.9276538,380.7692261,380.7692261,1836.46,-78.37038422,-1.92158699
Alt2,31-Jan,N-0,875.3809052,380.7692261,380.7692261,1839.63,-103.9215851,-10.12897491
Alt2,31-Jan,N-0,1060.904782,356.1741028,258.1138,1841.38,-117.6448746,-17.59266663
Alt2,31-Jan,N-0,1118.138715,323.3805542,197.7695313,1844.54,-107.6262207,-20.90764236
Alt2,31-Jan,N-0,1310.414601,323.3805542,53.2978096,1853.21,-124.079895,-27.86779785
Alt2,31-Jan,N-0,1383.386523,0,151.9857941,1854.1,-38.79253006,-13.36268234
Alt2,31-Jan,N-0,1525.342519,0,0,1861.53,-36.14448547,-17.06291389
Alt2,31-Jan,N-0,1491.335223,0,0,1858.74,-23.57145119,-15.36084366
Alt2,31-Jan,N-0,1480.110101,0,0,1853.98,-3.329313755,2.544362307
Alt2,31-Jan,N-0,1410.453602,0,0,1833.81,-2.67495203,-13.35320377
Alt2,31-Jan,N-0,1335.903125,0,0,1834.1,17.97035789,-5.78200531
Alt2,31-Jan,N-0,1323.077409,0,0,1844.34,22.22304726,-3.13637042
Alt2,31-Jan,N-0,1294.401954,0,0,1889.16,43.18406677,5.626287937
Alt2,31-Jan,N-0,1315.345756,0,0,1929.29,47.37643814,9.571955681
Alt2,31-Jan,N-0,1255.548671,0,0,1904.85,58.84643555,13.63837433
Alt2,31-Jan,N-0,1320.802134,0,0,1880.13,34.29682541,3.524201155
Alt2,31-Jan,N-0,1435.815783,0,0,1876.64,3.162796497,-7.245927811
Alt2,31-Jan,N-0,1497.986062,0,0,1864.61,-3.169712067,6.164745808
Alt2,31-Jan,N-0,1489.467476,0,0,1849.26,-5.76407671,6.526001453
Alt2,31-Jan,N-0,1554.919537,0,0,1832.72,-21.35721016,2.789865494
Alt2,31-Jan,N-0,1616.481415,0,0,1817.93,-39.19265747,-1.164025545
Alt2,31-Jan,N-0,1649.641328,0,0,1804.09,-43.39259338,1.179443717
Alt2,31-Jan,N-0,1649.025963,0,0,1799.5,-38.72659683,4.265575886
Alt2,31-Jan,N-0,1690.990011,0,0,1776.4,-7.462840557,11.25037098
Alt2,31-Jan,N-0,1707.219714,0,0,1765.74,-55.37365341,5.031651974
Alt2,31-Jan,N-0,1746.736616,0,0,1768.65,-65.13019562,3.690019369
Alt2,31-Jan,N-0,1747.852829,0,0,1798.37,-63.71218491,3.200963974
Alt2,31-Jan,N-0,1703.170394,0,0,1825.99,-55.53434372,1.994849324
Alt2,31-Jan,N-0,1627.483469,0,0,1817.17,-45.04363632,2.8240695
Alt2,31-Jan,N-0,1570.078604,0,0,1802.82,-38.49053192,3.075688839
Alt2,31-Jan,N-0,1554.478112,0,0,1787.34,-57.68039322,-20.53707504
Alt2,31-Jan,N-0,1521.067706,0,0,1776.19,-55.92290497,-18.97596359
Alt2,31-Jan,N-0,1479.497776,0,0,1779.53,-47.37191772,-18.8294735
Alt2,31-Jan,N-0,1394.072171,0,0,1778.83,-27.98760986,-13.84508801
Alt2,31-Jan,N-0,1391.677722,0,0,1788.42,-30.03455925,-13.74299145
Alt2,31-Jan,N-0,1427.496303,0,0,1797.11,-36.80731964,-14.40175343
Alt2,31-Jan,N-0,1542.967772,0,0,1817.23,-62.69314194,-19.97907448
Alt2,31-Jan,N-0,1682.751807,0,0,1863.53,-90.30491638,-27.48174095
Alt2,31-Jan,N-0,1748.024226,0,0,1859.27,-91.68929291,-11.96114254
Alt2,31-Jan,N-0,1771.81518,0,0,1835.81,-103.7155533,-15.7471838
Alt2,31-Jan,N-0,1787.517984,0,0,1813.81,-112.6854935,-17.64563751
Alt2,31-Jan,N-0,1780.301259,0,0,1797.22,-129.1626129,-35.78284454
Alt2,31-Jan,N-0,1816.838283,0,0,1781.26,-141.811554,-39.30794907
Alt2,31-Jan,N-0,1822.160236,0,0,1771.22,-142.0561218,-40.41253662
Alt2,31-Jan,N-0,1795.830896,0,0,1751.28,-136.6781616,-38.26971817
Alt2,31-Jan,N-0,1768.27615,0,0,1723.09,-135.2866974,-36.74006653
Alt2,31-Jan,N-0,1738.177615,0,0,1726.51,-134.7657928,-37.35473633
Alt2,31-Jan,N-0,1714.429635,0,0,1729.65,-128.8432312,-35.70991516
Alt2,31-Jan,N-0,1677.869218,0,0,1727.61,-124.1329498,-33.98274231
Alt2,31-Jan,N-0,1658.527067,0,0,1749.76,-115.6095276,-29.24582672
Alt2,31-Jan,N-0,1641.413419,0,0,1796.64,-100.5400391,-24.65392494
Alt2,31-Jan,N-0,1570.007119,0,0,1852.17,-64.97803497,-12.11564255
Alt2,31-Jan,N-0,1476.108665,0,0,1877.68,-33.06231308,4.238912582
Alt2,31-Jan,N-0,1461.269841,0,0,1889.44,-25.80869293,5.284095764
Alt2,31-Jan,N-0,1329.574683,0,0,1886.7,9.098929405,17.36728096
Alt2,31-Jan,N-0,1106.955918,0,0,1880.82,69.51324463,37.85067749
Alt2,31-Jan,N-0,937.3253155,191.3961182,0,1859.22,42.98431015,34.50864029
Alt2,31-Jan,N-0,819.0860085,380.7692261,47.85988617,1856.41,-1.761854887,29.04772949
Alt2,31-Jan,N-0,715.6233473,380.7692261,366.9007874,1845.97,-41.37467575,20.50157547
Alt2,31-Jan,N-0,649.6967921,380.7692261,380.7692261,1834.94,-33.93640137,16.51524162
Alt2,31-Jan,N-0,598.0345109,380.7692261,380.7692261,1861.31,-12.27280426,17.11314011
Alt2,31-Jan,N-0,500.7227173,450,450,1900.59,-9.028921127,20.39656258
Alt2,31-Jan,N-0,493.6620812,450,450,1896.7,-9.599769592,22.00415611
Alt2,31-Jan,N-0,460.7708533,450,450,1897.84,-2.196459055,25.7290535
Alt2,31-Jan,N-0,481.5540404,450,450,1887.95,-14.40654945,22.43644333
Alt2,31-Jan,N-0,484.6529543,380.7692261,450,1876.04,6.935086727,32.64212036
Alt2,31-Jan,N-0,500.2159703,380.7692261,380.7692261,1840.91,4.578392029,31.07151604
Alt2,31-Jan,N-0,544.1366186,380.7692261,380.7692261,1815.75,-15.33435822,23.01152229
Alt2,31-Jan,N-0,535.7336266,380.7692261,380.7692261,1804.2,-20.6586113,15.18038082
Alt2,31-Jan,N-0,517.8292,380.7692261,398.8092346,1794.26,-20.76522827,14.0409832
Alt2,31-Jan,N-0,569.8290975,380.7692261,450,1798.01,-45.94213486,7.016865253
Alt2,31-Jan,N-0,582.7111957,380.7692261,450,1796.46,-49.69953537,5.879300594
Alt2,31-Jan,N-0,663.7609875,380.7692261,450,1799.63,-71.96224213,-3.330327511
Alt2,31-Jan,N-0,910.4672894,380.7692261,380.7692261,1806.77,-115.6023483,-14.51216412
Alt2,31-Jan,N-0,1188.125088,109.3003159,380.7692261,1845.83,-85.67360687,-16.89837265
Alt2,31-Jan,N-0,1381.900136,0,369.4676819,1899.02,-85.59827423,-21.13765335
Alt2,31-Jan,N-0,1537.467347,0,178.2737122,1916.51,-84.68438721,-21.34709549
Alt2,31-Jan,N-0,1671.095975,0,0,1914.21,-84.08882904,-22.9066143
Alt2,31-Jan,N-0,1770.227418,0,0,1907.46,-108.385849,-30.48654366
Alt2,31-Jan,N-0,1822.235479,0,0,1884.28,-106.167572,-19.58142662
Alt2,31-Jan,N-0,1784.810959,0,0,1881.52,-110.9981842,-34.48084259
Alt2,31-Jan,N-0,1764.640626,0,0,1881.51,-102.6337433,-31.36189079
Alt2,31-Jan,N-0,1752.970864,0,0,1872.54,-84.12833405,-12.99630928
Alt2,31-Jan,N-0,1673.421673,0,0,1889.12,-73.49655151,-25.77086639
Alt2,31-Jan,N-0,1688.102597,0,0,1901.67,-46.26684952,-2.631305933
Alt2,31-Jan,N-0,1827.392472,0,0,1937.89,-84.21756744,-11.28998947
Alt2,31-Jan,N-0,1891.603883,0,0,1950.31,-95.59355164,-11.51117325
Alt2,31-Jan,N-0,1933.079416,0,0,1941.99,-108.1214218,-16.00917435
Alt2,31-Jan,N-0,1935.635769,0,0,1923.4,-113.4696426,-16.46434784
Alt2,31-Jan,N-0,1920.022652,0,0,1891.36,-118.9088058,-18.01899719
Alt2,31-Jan,N-0,1888.018025,0,0,1859.18,-112.1327591,-15.10632896
Alt2,31-Jan,N-0,1865.191836,0,0,1822.83,-119.4210968,-19.02334023
Alt2,31-Jan,N-0,1747.851604,0,0,1802.89,-89.57524109,-10.91564655
Alt2,31-Jan,N-0,1794.194737,0,0,1795.69,-96.35320282,-9.360401154
Alt2,31-Jan,N-0,1860.826633,0,0,1787.38,-107.5632706,-10.50088501
Alt2,31-Jan,N-0,1878.287508,0,0,1782.12,-111.0584641,-13.92738247
Alt2,31-Jan,N-0,1872.772421,0,0,1779.12,-111.1385803,-15.68739605
Alt2,31-Jan,N-0,1841.34637,0,0,1788.05,-63.65500641,-11.09803963
Alt2,31-Jan,N-0,1797.855742,0,0,1816.99,-97.58136749,-19.59326363
Alt2,31-Jan,N-0,1788.611841,0,0,1872.72,-84.34236145,-17.64227867
Alt2,31-Jan,N-0,1809.561664,0,0,1884.04,-91.08174896,-19.72336006
Alt2,31-Jan,N-0,1854.807617,0,0,1861.67,-108.5622253,-24.86432838
Alt2,31-Jan,N-0,1889.745815,0,0,1859.18,-121.8663483,-26.76637077
Alt2,31-Jan,N-0,1841.929513,0,0,1837.44,-114.8909149,-27.84410477
Alt2,31-Jan,N-0,1923.10446,0,0,1842.86,-135.8239746,-30.38124657
Alt2,31-Jan,N-0,1898.201246,0,0,1842.49,-131.6007538,-29.38058281
Alt2,31-Jan,N-0,1758.576378,0,0,1852.27,-95.55872345,-18.57632256
Alt2,31-Jan,N-0,1637.371629,0,0,1862.4,-77.56684875,-28.36421394
Alt2,31-Jan,N-0,1640.278396,0,0,1875.11,-71.12988281,-26.14917374
Alt2,31-Jan,N-0,1693.593424,0,0,1897.65,-63.64067078,-8.031839371
Alt2,31-Jan,N-0,1708.201789,0,0,1895.53,-85.24203491,-27.68986702
Alt2,31-Jan,N-0,1727.809399,0,0,1892.03,-96.69272614,-32.89527512
Alt2,31-Jan,N-0,1703.864478,0,0,1867.39,-100.3625336,-34.69564056
Alt2,31-Jan,N-0,1667.643789,0,0,1835.02,-97.30836487,-34.64200974
Alt2,31-Jan,N-0,1672.036063,0,0,1793.14,-105.5387039,-35.4078598
Alt2,31-Jan,N-0,1589.972801,0,0,1770.94,-86.07128906,-32.65918732
Alt2,31-Jan,N-0,1496.477096,0,0,1740.77,-65.05338287,-26.74791145
Alt2,31-Jan,N-0,1430.384228,0,0,1723.91,-51.63893127,-23.19153214
Alt2,31-Jan,N-0,1395.02995,0,0,1726.02,-44.87709427,-18.72059631
Alt2,31-Jan,N-0,1279.031088,0,0,1737.9,-6.702354908,-9.089129448
Alt2,31-Jan,N-0,1294.503207,0,0,1755.77,-6.100628853,-4.46314621
Alt2,31-Jan,N-0,1345.262405,0,0,1769.17,-12.33473682,-5.282978535
Alt2,31-Jan,N-0,1440.042978,0,0,1811.51,-27.31272507,-7.664899826
Alt2,31-Jan,N-0,1585.363814,0,0,1870.92,-52.05610275,-12.30725574
Alt2,31-Jan,N-0,1565.374447,0,0,1875.74,-29.65634918,9.001425743
Alt2,31-Jan,N-0,1500.987011,0,0,1860.86,-30.66713142,-6.489470482
Alt2,31-Jan,N-0,1539.373998,0,0,1853.94,-43.03154755,-9.604911804
Alt2,31-Jan,N-0,1496.568625,0,0,1857.19,-33.99508667,-4.943499565
Alt2,31-Jan,N-0,1402.635926,0,0,1849.11,-10.80011177,5.157099724
Alt2,31-Jan,N-0,1418.465294,0,0,1851.82,-14.56833363,3.191608191
Alt2,31-Jan,N-0,1467.478353,0,0,1821.36,-37.74861526,-3.427745819
Alt2,31-Jan,N-0,1511.403358,0,0,1826.09,-51.13356781,-6.575861931
Alt2,31-Jan,N-0,1520.839708,0,0,1814.7,-54.66661072,-6.294877529
Alt2,31-Jan,N-0,1394.957291,0,0,1845.4,-8.489314079,12.65508842
Alt2,31-Jan,N-0,1284.047881,0,0,1855.79,29.42272186,25.35603523
Alt2,31-Jan,N-0,1542.614088,0,0,1857.95,-36.74318695,-1.149628997
Alt2,31-Jan,N-0,1726.274574,0,0,1848.46,-69.28471375,-0.206984565
Alt2,31-Jan,N-0,1758.539965,0,0,1832.98,-77.45999908,-1.399459362
Alt2,31-Jan,N-0,1679.561484,0,0,1791.13,-65.29683685,-1.289335728
Alt2,31-Jan,N-0,1686.983654,0,0,1764.43,-68.86180115,-4.018199444
Alt2,31-Jan,N-0,1779.174692,0,0,1754.37,-94.82492828,-8.248508453
Alt2,31-Jan,N-0,1866.378487,0,0,1729.35,-115.507019,-13.57030106
Alt2,31-Jan,N-0,2061.174731,0,0,1714.52,-168.3009796,-26.83629799
Alt2,31-Jan,N-0,2186.245609,0,0,1714.79,-194.5041351,-31.92138672
Alt2,31-Jan,N-0,2286.460778,0,0,1717.19,-213.8767853,-35.29235077
Alt2,31-Jan,N-0,2328.084748,0,0,1725.02,-182.420929,-31.33137703
Alt2,31-Jan,N-0,2287.396033,0,0,1758.72,-224.4809113,-44.63386536
Alt2,31-Jan,N-0,2255.826809,0,0,1809.58,-215.6190491,-42.64691925
Alt2,31-Jan,N-0,2218.212963,0,0,1814.5,-207.6902771,-42.07489777
Alt2,31-Jan,N-0,2161.31394,0,0,1802.63,-196.9042816,-39.22819519
Alt2,31-Jan,N-0,2167.791898,0,0,1800.67,-199.438797,-38.79415894
Alt2,31-Jan,N-0,2124.723784,0,0,1798.85,-186.420517,-34.13554001
Alt2,31-Jan,N-0,2034.239921,0,0,1797.03,-164.4860077,-28.05753136
Alt2,31-Jan,N-0,1909.399107,0,0,1801.77,-136.1483459,-17.73478699
Alt2,31-Jan,N-0,1757.456447,0,0,1776.32,-119.421669,-28.24561691
Alt2,31-Jan,N-0,1556.628855,0,0,1785.06,-67.82493591,-10.85002041
Alt2,31-Jan,N-0,1352.70815,0,0,1805.92,-12.39593315,11.18683434
Alt2,31-Jan,N-0,1200.905562,59.44655991,0,1841.87,18.33623505,30.49593544
Alt2,31-Jan,N-0,1025.846605,380.7692261,0,1812.01,-55.69635391,19.23198128
Alt2,31-Jan,N-0,881.979547,356.1741028,0,1808.12,-11.76231766,28.73515129
Alt2,31-Jan,N-0,856.5558667,356.1741028,0,1734.67,-20.59708786,22.90583992
Alt2,31-Jan,N-0,928.0048046,323.3805542,0,1717.59,-30.11388397,18.70955276
Alt2,31-Jan,N-0,911.5648828,356.1741028,0,1721.61,-47.99342728,6.353954792
Alt2,31-Jan,N-0,1088.835495,184.1967773,0,1691.37,-33.8801384,6.571648121
Alt2,31-Jan,N-0,1324.805524,0,0,1682.68,-37.84601593,-6.178977489
Alt2,31-Jan,N-0,1555.980074,0,0,1683.99,-87.78746033,-20.9673214
Alt2,31-Jan,N-0,1661.402744,0,0,1688.59,-104.7417068,-25.66942978
Alt2,31-Jan,N-0,1751.401223,0,0,1690.01,-106.6616516,-10.18507385
Alt2,31-Jan,N-0,1860.208178,0,0,1692.8,-128.0390472,-12.8763752
Alt2,31-Jan,N-0,1910.148262,0,0,1690.99,-135.9064484,-15.48165512
Alt2,31-Jan,N-0,1949.154294,0,0,1686.54,-141.3489685,-19.8468647
Alt2,31-Jan,N-0,1965.810122,0,0,1715.72,-142.2145233,-23.0182209
Alt2,31-Jan,N-0,2001.982476,0,0,1719.96,-158.100296,-28.71715164
Alt2,31-Jan,N-0,1955.109656,0,0,1724.09,-152.8659973,-26.69972801
Alt2,31-Jan,N-0,1885.459152,0,0,1742.91,-136.4485321,-23.20280647
Alt2,31-Jan,N-0,1885.861041,0,0,1750.17,-132.6101532,-21.00501442
Alt2,31-Jan,N-0,1752.97112,0,0,1748.03,-96.86483002,-11.72397232
Alt2,31-Jan,N-0,1661.749147,0,0,1745.65,-75.81360626,-4.386632442
Alt2,31-Jan,N-0,1635.354968,0,0,1738.01,-71.92432404,-6.099438667
Alt2,31-Jan,N-0,1721.978152,0,0,1716.18,-99.73126984,-16.24012184
Alt2,31-Jan,N-0,1758.819424,0,0,1736.99,-106.9855423,-15.82203865
Alt2,31-Jan,N-0,1748.966879,0,0,1787.9,-95.28178406,-9.855305672
Alt2,31-Jan,N-0,1710.118181,0,0,1757.29,-90.36155701,-10.36505985
Alt2,31-Jan,N-0,1630.735165,0,0,1757.49,-86.62415314,-18.5666523
Alt2,31-Jan,N-0,1527.613523,0,0,1768.14,-65.17205048,-14.49026775
Alt2,31-Jan,N-0,1337.315834,0,0,1759.8,-23.16695404,-6.27738905
Alt2,31-Jan,N-0,1159.754256,0,0,1748.42,16.79878426,6.981556892
Alt2,31-Jan,N-0,1056.445863,0,0,1740.03,44.25291824,16.21767998
Alt2,31-Jan,N-0,1075.691252,0,0,1739.18,39.85906982,12.1527195
Alt2,31-Jan,N-0,1031.05197,0,0,1723.86,51.80003357,11.6562233
Alt2,31-Jan,N-0,944.025641,0,0,1714.5,76.22428894,17.3836689
Alt2,31-Jan,N-0,926.7167985,0,0,1701.41,80.98557281,17.10741806
Alt2,31-Jan,N-0,1013.0658,0,0,1713.52,63.18967438,12.64561081
Alt2,31-Jan,N-0,1130.356755,0,0,1714.91,33.85184097,1.940897703
Alt2,31-Jan,N-0,1209.159546,0,0,1723.56,20.16742516,-3.721151829
Alt2,31-Jan,N-0,1127.329556,0,0,1745.92,46.95004272,6.840970516
Alt2,31-Jan,N-0,1000.825509,0,0,1765.81,92.29987335,22.18973541
Alt2,31-Jan,N-0,915.8816643,188.75177,0,1784.19,50.77595901,22.43883705
Alt2,31-Jan,N-0,796.8417201,380.7692261,0,1793.4,14.18225956,20.27596283
Alt2,31-Jan,N-0,641.9169657,380.7692261,0,1790.63,55.45691299,39.59181213
Alt2,31-Jan,N-0,626.9660318,380.7692261,0,1778.52,55.40037537,36.24360275
Alt2,31-Jan,N-0,716.1942098,380.7692261,0,1771.42,27.09920311,22.79806328
Alt2,31-Jan,N-0,746.9278146,380.7692261,205.3199005,1773.1,-25.07638168,8.458554268
Alt2,31-Jan,N-0,759.7942594,380.7692261,323.3805542,1781.01,-47.57566071,4.395820141
Alt2,31-Jan,N-0,835.0876242,380.7692261,323.3805542,1784.7,-68.5422287,-1.02508688
Alt2,31-Jan,N-0,843.7505364,380.7692261,323.3805542,1812.93,-60.66104889,6.93483448
Alt2,31-Jan,N-0,836.3821729,380.7692261,323.3805542,1805.94,-56.46640778,11.20391464
Alt2,31-Jan,N-0,958.551295,380.7692261,323.3805542,1801.12,-89.29412079,-1.763497233
Alt2,31-Jan,N-0,1061.839447,380.7692261,356.1741028,1809.95,-120.9539337,-16.39966011
Alt2,31-Jan,N-0,1139.625169,380.7692261,323.3805542,1808.69,-135.1506348,-24.5562973
Alt2,31-Jan,N-0,1161.100912,380.7692261,0,1780.86,-82.35618591,-17.98352814
